segment_id,category,n_poi,mean_satisfaction,mean_Safety,mean_Aesthetics,mean_Vibrancy,mean_Wealth,mean_Depression,mean_Boring,dominant_shap_driver,negative_shap_driver,negative_shap_value,low_satisfaction_flag,low_satisfaction_threshold,geometry_wkt_epsg32649,centroid_x_epsg32649,centroid_y_epsg32649
S001138,ISS,4,3.75,3.043925971,4.8393335345,3.5442601145,5.1541700365,5.702740192,5.273630619,Aesthetics,Wealth,-0.02655183776371673,0,3.5,"MultiLineString ((819202.62653930974192917 3384643.45796023355796933, 819161.67265583481639624 3384607.63629411440342665, 819148.52439335593953729 3384599.04451321857050061, 819133.0951680566649884 3384598.0669313813559711, 819117.59001067001372576 3384599.66242700722068548, 818456.61604435974732041 3384883.07482725707814097, 818225.48810735263396055 3384985.30167086189612746))",818717.4762177219,3384774.7606014595
S001491,ISS,2,3.5,3.208145261,4.820396781,3.354429364,5.167330861,5.913060427,5.197836518,Wealth,Wealth,-0.0746770675435488,1,3.5,"MultiLineString ((825383.42311296530533582 3395058.84230895293876529, 825427.76489568362012506 3395085.66106088180094957, 825452.84847841633018106 3395100.82924148021265864, 825487.04721506731584668 3395121.51318187033757567, 825509.66883576125837862 3395084.47465056646615267, 825474.33869069279171526 3395063.11257450003176928, 825421.40923301433213055 3395031.10494330385699868, 825406.03487917198799551 3395021.80329305958002806, 825394.45115483668632805 3395040.78063867194578052, 825383.42311296530533582 3395058.84230895293876529))",825446.5441431198,3395071.6591777727
S000386,ISS,2,3.6,3.150488675,4.887394309,3.460641146,5.236080766,5.71272397,5.346812606,Vibrancy,Vibrancy,-0.04392162560710193,0,3.5,"MultiLineString ((828822.35268171271309257 3380101.57059542927891016, 828820.47748031339142472 3380080.7203379119746387, 828816.69927151210140437 3379976.67244026251137257, 828810.94605182588566095 3379893.32456495799124241, 828810.83022604358848184 3379890.8120924630202353, 828807.89432990085333586 3379825.77864504419267178, 828800.44794299080967903 3379708.29755694139748812, 828797.96058608859311789 3379668.98898492520675063, 828790.45536640554200858 3379543.30211390368640423, 828789.61156861088238657 3379535.00582562945783138, 828783.97739353380165994 3379442.01446894463151693, 828780.18003842001780868 3379388.5449308012612164, 828779.92181803844869137 3379376.79164717579260468))",828801.9243067974,3379739.1445931573
S000456,ISS,2,4.0,3.134139657,4.908858538,3.232441962,5.108925819,6.047737479,5.199201584,Vibrancy,Depression,-0.024725546228759637,0,3.5,"MultiLineString ((813714.28319344110786915 3386996.62448142049834132, 813631.13295687700156122 3387178.21107079880312085, 813583.0443274510325864 3387285.29312769044190645, 813473.37539899116382003 3387519.97776817018166184, 813448.7888032291084528 3387569.91236734250560403))",813582.6281510179,3387283.7810144653
S001212,ISS,4,3.55,3.070293188,4.8431681394999995,3.471151173,5.1760004760000005,5.704166948499999,5.1537241935,Depression,Depression,-0.04430847875563798,0,3.5,"MultiLineString ((808103.47329567209817469 3390690.46527581848204136, 808119.65227767522446811 3390677.96372393565252423, 808148.95340356300584972 3390589.64032105403020978, 808180.17903115868102759 3390465.9205563198775053, 808241.32268063654191792 3390212.89410478668287396))",808180.7651881682,3390456.041507906
S001348,ISS,2,3.5,2.966225266,4.865011692,3.313542843,4.978056431,5.749688745,5.004742384,Safety,Safety,-0.04705635106971719,1,3.5,"MultiLineString ((811494.58761732967104763 3391762.83744178665801883, 811478.56103471340611577 3391763.31759153539314866, 811469.44885507388971746 3391760.72318525845184922, 811311.67166806815657765 3391702.99507812364026904, 811302.98132817051373422 3391699.09216134389862418))",811398.1307514849,3391734.285936243
S001747,ISS,2,3.7,3.035354316,4.843790293,3.385234654,5.115380287,5.909648895,5.211784601,Vibrancy,Vibrancy,-0.048352516104914776,0,3.5,"MultiLineString ((811506.26930735865607858 3390263.6873452439904213, 811510.30072118248790503 3390283.66122324764728546, 811565.39892847940791398 3390559.46198331192135811, 811602.08694561757147312 3390738.6959152240306139))",811553.9333752404,3390501.241154133
S001164,ISS,2,3.5,3.084836721,4.788853288,3.454930961,5.30191195,5.864523172,5.293652177,Depression,Depression,-0.06704504775305224,1,3.5,"MultiLineString ((820596.51677365438081324 3389259.7971420525573194, 820673.27513648674357682 3389311.50011171121150255, 820798.1509977038949728 3389395.60647819703444839, 820821.61225212458521128 3389385.58103289594873786, 820906.95916067250072956 3389440.66088738851249218))",820750.8994590132,3389355.474783454
S000388,ISS,2,3.0,3.088975191,4.857695103,3.4012537,5.222639799,5.969618201,5.280195355,Wealth,Wealth,-0.15143897511433707,1,3.5,"MultiLineString ((816227.58796696318313479 3391955.6512181987054646, 816210.98603348305914551 3391973.412774374242872, 816199.56563736591488123 3391985.37671454343944788, 816198.30331247206777334 3392000.58043741341680288, 816249.06005991110578179 3392078.41833814047276974, 816395.41837167600169778 3392292.10177616449072957, 816664.40618574223481119 3392684.83409629575908184, 816996.09755840653087944 3393169.15704248426482081, 817018.02332747331820428 3393263.03507606871426105, 817019.7229342294158414 3393271.82111929077655077))",816610.1347339752,3392606.1849971614
S001343,ISS,2,3.0,3.116767883,4.838081598,3.401169837,5.141627192,5.966133356,5.267421484,Depression,Depression,-0.14502144605984452,1,3.5,"MultiLineString ((812324.97954632644541562 3390343.03304677223786712, 812316.36653542355634272 3390380.16769107151776552, 812293.57857007044367492 3390417.42448524432256818, 812280.38585179368965328 3390438.98659314401447773, 812232.62018065177835524 3390515.86767745390534401, 812170.92806690651923418 3390617.79743900569155812, 812037.83694718731567264 3390837.70447630621492863, 812016.57912268780637532 3390857.3239185893908143))",812178.6500080815,3390604.5364936623
S001123,ISS,2,3.3,3.030546129,4.882264256,3.554909468,5.255043268,5.830943346,5.408340454,Aesthetics,Aesthetics,-0.0935637199638593,1,3.5,"MultiLineString ((810443.83134402800351381 3390781.24667622754350305, 810139.48083778494037688 3390670.47858245624229312))",810291.6560909065,3390725.862629342
S000850,ISS,2,4.1,3.182115018,4.823926091,3.434924245,5.11649847,5.711120367,5.196597695,Depression,,0.02459799234242136,0,3.5,"MultiLineString ((822006.2296159896068275 3387969.13378560170531273, 821990.75299554248340428 3387947.69116352638229728, 821952.15344581822864711 3387894.20948062604293227, 821936.22652014356572181 3387876.9052779758349061, 821922.48423893994186074 3387865.5719059775583446, 821905.17736191605217755 3387854.59851891873404384, 821887.26989543333183974 3387846.69317898852750659, 821868.19858471548650414 3387840.45170689467340708, 821848.65180834243074059 3387835.98319465294480324, 821834.68828204344026744 3387834.31225838651880622, 821825.47168051451444626 3387833.21590961562469602, 821802.39778774022124708 3387835.58045329572632909, 821786.127629752503708 3387839.43560872599482536, 821754.41147766064386815 3387854.29732607724145055, 821728.87932247703429312 3387872.42966154497116804, 821708.26008133194409311 3387890.71962438942864537, 821679.2021071813069284 3387912.75430661113932729, 821638.89254346233792603 3387943.32323702238500118, 821627.39498814824037254 3387952.04986227443441749, 821605.52034095115959644 3387970.90195449301972985))",821812.8922164536,3387888.5436929874
S000866,ISS,2,3.5,3.072836995,4.802543998,3.431214213,5.007957578,5.702444792,5.018242478,Boring,Boring,-0.053981743776107795,1,3.5,"MultiLineString ((812816.21202836965676397 3384542.81691607879474759, 812811.97080342727713287 3384616.61865873169153929, 812808.44709923584014177 3384705.78105804091319442, 812801.73317814583424479 3384800.94495312264189124, 812796.16797127574682236 3384872.36622209241613746, 812794.30416268948465586 3384893.60165644064545631))",812806.4337200266,3384718.284897693
S000412,ISS,4,3.75,3.0988382994999997,4.860140443,3.4860210714999997,5.072489858,5.791370213,5.314499438,Boring,Aesthetics,-0.028988459327590595,0,3.5,"MultiLineString ((818433.06821663910523057 3387396.51360105583444238, 818440.28125718957744539 3387404.65219755889847875, 818445.2631586987990886 3387410.28283501882106066, 818469.87300901918206364 3387435.25265426561236382, 818560.73058008146472275 3387527.40461660316213965, 818687.64533994463272393 3387657.16543113766238093, 818768.04425341146998107 3387741.37361054215580225, 818793.160461779916659 3387767.68025383073836565, 818969.75339866848662496 3387951.34102601557970047, 818984.92858542420435697 3387966.91981010930612683, 819000.09439269010908902 3387982.4871625630185008, 819038.08731042116414756 3388021.50805806973949075, 819162.09111441671848297 3388137.9245464950799942, 819360.95604659430682659 3388342.24451975012198091, 819456.12456605513580143 3388451.76172930700704455, 819538.41314470069482923 3388531.10432855458930135, 819566.19907393830362707 3388555.67180268978700042))",818999.0359177559,3387976.8998602508
S000774,ISS,2,3.3,2.99710989,4.782701612,3.430245817,5.189991593,5.754336834,5.286909699,Safety,Safety,-0.09740140781932687,1,3.5,"MultiLineString ((816990.18587645329535007 3385410.86720828339457512, 816997.4532157180365175 3385412.33487976435571909, 817186.3565032467013225 3385450.40598343079909682, 817286.01823872863315046 3385470.78371591819450259, 817292.26341361983213574 3385472.05504654441028833, 817308.14943009184207767 3385479.33739174902439117, 817319.15620014234445989 3385489.5401849108748138, 817329.46395551902242005 3385503.58528005611151457))",817165.131853029,3385447.5336168474
S000200,ISS,2,3.8,3.153006077,4.811427355,3.497350812,5.09560132,5.943713784,5.477304935,Boring,Wealth,-0.09249397731049452,0,3.5,"MultiLineString ((816239.85826961393468082 3383551.46557505382224917, 816239.52339234598912299 3383528.76707970118150115, 816232.09560847049579024 3383518.29315536050125957, 816221.40443446708377451 3383510.3322923444211483, 816207.69995685608591884 3383507.83329570712521672))",816230.5743768864,3383524.364519343
S000475,ISS,2,3.5,2.933084846,4.80502665,3.109110832,5.172906995,5.719946742,5.196373224,Wealth,Wealth,-0.06198094471339655,1,3.5,"MultiLineString ((814392.94671162706799805 3388147.88829584466293454, 814353.44825131283141673 3388120.50779498647898436, 814249.833589659887366 3388069.81435435079038143, 814161.34098570025525987 3388023.83588385162875056, 814109.67738671088591218 3387996.99017647188156843))",814252.4360192895,3388070.6452746303
S001402,ISS,2,3.7,3.155644715,4.80737102,3.490204513,5.049266577,5.871436238,4.967207909,Wealth,Wealth,-0.034714539782109,0,3.5,"MultiLineString ((817527.1729340732563287 3383555.34000237891450524, 817734.6912561699282378 3383556.80022561689838767))",817630.9320951217,3383556.070113998
S001339,ISS,4,3.7,3.0312089025,4.8492029905,3.346135676,5.1807734965000005,5.8378407955,5.2139674424999995,Aesthetics,Boring,-0.027592792127339318,0,3.5,"MultiLineString ((821324.89189824636559933 3387037.54127273894846439, 821314.29633620218373835 3387027.89000507956370711, 821311.07966824783943594 3387022.04400607571005821, 821156.29335385444574058 3386809.17464821832254529, 821043.96903310553170741 3386649.54506606189534068))",821182.9760924954,3386844.7992188423
S001625,ISS,2,3.6,3.042429745,4.81646657,3.576370239,5.079821467,5.860020876,5.214480281,Depression,Depression,-0.04095398658454857,0,3.5,"MultiLineString ((812798.08374170656315982 3393070.32604218786582351, 812812.658099370659329 3393068.89567186869680882, 812815.66173823468852788 3393068.59450987773016095, 812819.83608496631495655 3393069.62597113428637385, 813041.70127885602414608 3393160.61079524690285325, 813070.7232843671226874 3393172.01059065898880363, 813092.53235799423418939 3393180.58114659320563078))",812945.8524404212,3393121.5206836984
S000269,ISS,2,3.3,3.09768647,4.871727824,3.372198641,5.201110482,5.810602546,5.311833024,Aesthetics,Aesthetics,-0.08949582945673791,1,3.5,"MultiLineString ((825169.24654624902177602 3379451.33795693051069975, 825204.80995920673012733 3379453.68330229865387082, 825240.36369992257095873 3379456.028375209774822, 825261.01200901926495135 3379455.37237398745492101, 825278.91222414933145046 3379451.80298650870099664, 825314.24772725556977093 3379442.86297194799408317, 825324.43973262538202107 3379438.29600705066695809, 825319.18184268171899021 3379424.53900821413844824, 825318.81216126237995923 3379422.13005575956776738, 825313.35158052481710911 3379386.65313661191612482, 825313.46727210935205221 3379382.80447753379121423, 825313.60596692771650851 3379378.19057517824694514, 825320.16595200123265386 3379374.53573431493714452, 825357.21791490935720503 3379376.93728099390864372, 825380.3248776423279196 3379380.19636364094913006, 825423.97268551890738308 3379386.38223784463480115, 825449.26789990032557398 3379385.5998525582253933, 825459.13912444631569088 3379383.07696557883173227, 825451.19778624945320189 3379269.96154389949515462, 825313.7632508291862905 3379274.14429126307368279, 825179.87926461710594594 3379278.22449320182204247))",825336.332108004,3379351.2091852403
S001037,ISS,2,4.0,2.88836062,4.78466928,3.200576365,5.052646637,5.787044406,4.978239655,Aesthetics,Wealth,-0.0344154366798572,0,3.5,"MultiLineString ((816222.30018681054934859 3376625.50387202622368932, 816200.25354497379157692 3376624.58278233790770173, 815946.75473875505849719 3376614.01135718636214733, 815935.91375449858605862 3376613.56199661595746875, 815651.12142382794991136 3376601.69633962493389845, 815640.05880706908646971 3376601.59599335165694356, 815385.5246205092407763 3376592.27306152367964387, 815081.74368007993325591 3376581.14604404149577022, 815065.52322721004020423 3376580.5521672205068171, 814699.64587197860237211 3376567.16389691643416882, 814687.09412849647924304 3376566.69933214737102389, 814676.27043267362751067 3376566.31832173839211464, 814641.23210329818539321 3376567.17641337960958481, 814522.37939903885126114 3376576.70056063681840897, 814515.54664342280011624 3376577.93403516104444861, 814477.42882593860849738 3376585.19663444953039289, 814367.30672786617651582 3376606.28655434073880315, 814354.33556181960739195 3376610.33896985370665789, 814330.96565767214633524 3376619.2509924047626555, 814269.00751609029248357 3376645.02515836711972952, 814207.81196917034685612 3376676.33837932301685214, 814185.21908331057056785 3376689.9574148585088551, 814029.29360887268558145 3376779.90598397003486753, 814020.44772349274717271 3376792.22559486143290997, 814015.56109784101136029 3376803.27255718130618334, 814014.61047970503568649 3376821.47083276091143489))",815085.2085829963,3376612.6103891833
S000702,ISS,2,3.1,3.078669488,4.914378166,3.41844964,5.213200092,5.973987579,5.191857576,Depression,Depression,-0.13660351785416816,1,3.5,"MultiLineString ((813775.81967976130545139 3390489.07717294245958328, 813769.41394179663620889 3390503.97561557590961456, 813767.7205502453725785 3390519.59950907714664936, 813774.14656560425646603 3390540.9432477718219161, 813786.83066169312223792 3390560.70418395893648267, 813891.64873000024817884 3390711.34218566352501512, 813893.5862841559574008 3390714.37340009026229382, 814046.24874340509995818 3390953.12052838131785393, 814052.29566299938596785 3390962.7317214785143733))",813900.9235914956,3390727.865021536
